Time(RTC),Time(Millis),Shock Pot FL,Shock Pot FR,Shock Pot RL,Shock Pot RR,Steering,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z
23:06:40,106467,686,744,574,653,896,-0.77,1.58,-8.44,-0.58,0.51,0.75,-0.18,0.38,-0.24
23:06:40,106495,682,751,573,658,896,4.66,0.43,-8.35,0.58,0.22,1.33,-0.18,0.38,-0.24
23:06:40,106522,682,751,573,660,897,4.63,-0.21,-7.31,0.1,1.32,0.71,-0.18,0.38,-0.24
23:06:40,106548,683,752,573,659,898,3.58,-0.56,-7.05,0.08,0.14,0.55,-0.18,0.38,-0.24
23:06:40,106574,684,752,577,656,897,6.64,-0.51,-6.19,-0.14,0.45,0.67,-0.18,0.38,-0.24
23:06:40,106601,683,757,579,658,894,1.62,4.8,-5.04,0.37,-0.16,1.31,-0.18,0.38,-0.24
23:06:40,106627,680,770,572,668,891,5.73,5.06,-5.16,-0.89,1.02,0.71,-0.18,0.38,-0.24
23:06:40,106656,661,779,566,696,893,4.75,4.22,-7.57,-0.17,-0.17,1.56,-0.18,0.38,-0.24
23:06:40,106682,657,786,564,703,897,6.71,-1.96,-15.99,-0.08,0.92,0.78,-0.18,0.38,-0.24
23:06:40,106708,658,788,564,700,896,-2.38,-4.26,-23.41,-0.45,0.84,0.77,-0.18,0.38,-0.24
23:06:40,106735,675,785,566,672,898,-4.7,-5.06,-26.18,-0.97,0.88,1.16,-0.18,0.38,-0.24
23:06:40,106761,692,775,570,645,898,-2.05,-4.47,-21.88,-0.24,0.42,1.49,-0.18,0.38,-0.24
23:06:40,106787,707,767,570,639,899,0.74,0.95,-16.14,0.26,0.74,1.04,-0.18,0.38,-0.24
23:06:40,106816,709,777,561,638,898,6.04,2.72,-16.92,-0.33,0.1,1.44,-0.18,0.38,-0.24
23:06:40,106842,695,783,560,654,899,9.2,3.6,-12.56,-0.43,0.46,1.44,-0.18,0.38,-0.24
23:06:40,106869,681,800,560,682,899,6.2,2.02,-14.73,0.4,-1.11,1.8,-0.18,0.38,-0.24
23:06:40,106895,668,810,559,692,899,7.24,-0.1,-14.88,-0.1,0.69,0.5,-0.18,0.38,-0.24
23:06:40,106921,668,811,562,697,899,3.99,-1.58,-18.86,0.31,-1.25,0.87,-0.18,0.38,-0.24
23:06:40,106948,673,796,570,683,900,1.44,-3.57,-20.05,0.03,-1.04,1.25,-0.18,0.38,-0.24
23:06:40,106976,685,786,570,668,897,-3.51,-3.24,-20.7,-0.72,0.83,0.71,-0.18,0.38,-0.24
23:06:40,107003,692,778,567,660,898,1.95,-2.62,-21.84,-0.34,-0.35,1.71,-0.18,0.38,-0.24
23:06:40,107029,694,779,567,660,896,1.79,0.88,-18.02,-0.58,1.39,0.39,-0.18,0.38,-0.24
23:06:40,107055,694,790,564,662,899,2.7,1.7,-21.81,-0.39,-0.05,1,-0.18,0.38,-0.24
23:06:40,107082,691,799,562,662,901,6.82,1.61,-22.89,-0.36,0.8,0.16,-0.18,0.38,-0.24
23:06:40,107108,689,809,561,663,902,5.31,1.49,-27.09,0.05,-0.55,1.78,-0.18,0.38,-0.24
23:06:40,107136,688,809,561,665,903,-2.53,5.05,-28.46,0.91,-0.65,0.34,-0.18,0.38,-0.24
23:06:40,107163,689,812,557,666,902,3.35,3.14,-28.53,-0.16,-0.05,1.86,-0.18,0.38,-0.24
23:06:40,107189,688,813,543,669,903,0.2,-1.57,-25.93,-0.47,1.18,1.35,-0.18,0.38,-0.24
23:06:40,107216,691,812,543,668,903,6.38,-4,-24.26,0.67,-0.36,0.99,-0.18,0.38,-0.24
23:06:40,107242,698,809,546,661,903,2.99,-4.07,-23.12,0.17,2,-0.29,-0.18,0.38,-0.24
23:06:40,107268,706,801,552,653,904,8.05,0.6,-25.71,0.34,-1.06,1.62,-0.18,0.38,-0.24
23:06:40,107297,702,804,553,654,904,7.86,7.33,-26.64,1.55,-2,1.56,-0.18,0.38,-0.24
23:06:40,107323,689,813,551,677,901,5.44,8.09,-41.98,-0.49,-1.33,1.45,-0.18,0.38,-0.24
23:06:40,107350,671,843,515,702,900,-5.17,3.19,-29.66,-0.16,-0.99,-0.12,-0.18,0.38,-0.24
23:06:41,107376,679,872,485,696,903,-3.1,-5,-26.28,0.42,1.02,-0.15,-0.18,0.38,-0.24
23:06:41,107402,693,872,485,672,906,8.65,-13.56,-27.37,0,0.5,1.7,-0.18,0.38,-0.24
23:06:41,107431,709,823,493,642,909,8.01,-9.57,-29.44,0.43,0.28,1.14,-0.18,0.38,-0.24
23:06:41,107457,722,784,510,637,910,0.1,-4.8,-33.4,-0.36,0.59,0.57,-0.18,0.38,-0.24
23:06:41,107484,735,771,519,636,905,9.27,2.58,-44.79,0.06,0.64,1.03,-0.18,0.38,-0.24
23:06:41,107510,729,775,530,636,903,10.57,7.53,-40.28,-0.24,-0.16,1.17,-0.18,0.38,-0.24
23:06:41,107536,712,810,528,661,906,7.69,9.33,-33.37,0.39,0.33,1.6,-0.18,0.38,-0.24
23:06:41,107563,698,845,523,701,907,5.13,5.66,-24.42,0,0.14,1.02,-0.18,0.38,-0.24
23:06:41,107591,697,866,523,703,906,5.98,-0.52,-24.75,0.07,-0.2,0.75,-0.18,0.38,-0.24
23:06:41,107618,696,847,529,692,906,7.16,-6.2,-27.25,0.43,0.13,1.02,-0.18,0.38,-0.24
23:06:41,107644,701,806,534,667,905,3.2,-5.07,-31.86,-0.16,0.4,0.99,-0.18,0.38,-0.24
23:06:41,107670,708,786,536,646,906,-3.01,-5.44,-31.96,-0.34,0.19,0.77,-0.18,0.38,-0.24
23:06:41,107697,721,787,535,638,908,-1.08,-4,-37.55,-0.36,1.05,0.6,-0.18,0.38,-0.24
23:06:41,107723,722,791,528,637,911,9.44,-0.38,-48.18,-0.04,0.36,0.76,-0.18,0.38,-0.24
23:06:41,107751,721,802,528,636,912,2.35,5.15,-51.42,-1.03,0.94,0.79,-0.18,0.38,-0.24
23:06:41,107778,719,826,528,637,911,-4.48,5.02,-57.29,-0.55,2,0.78,-0.18,0.38,-0.24
23:06:41,107804,722,848,513,637,912,-2.88,6.17,-52.12,-0.21,2,0.95,-0.18,0.38,-0.24
23:06:41,107831,723,864,492,645,913,-0.2,4.63,-51.32,-0.05,1.99,0.75,-0.18,0.38,-0.24
23:06:41,107857,723,874,491,648,912,5.02,-1.25,-43.68,0.09,0.34,1.73,-0.18,0.38,-0.24
23:06:41,107883,722,867,491,644,913,9.32,-7.01,-42.1,0.11,1.53,1.26,-0.18,0.38,-0.24
23:06:41,107912,725,834,500,637,913,12.43,-9.11,-40.63,-0.15,0.95,1.5,-0.18,0.38,-0.24
23:06:41,107938,731,809,517,636,913,8.41,-4.3,-43.97,0.16,0,0.71,-0.18,0.38,-0.24
23:06:41,107965,733,793,544,636,913,4.95,3.94,-51.13,0.27,0.11,1.34,-0.18,0.38,-0.24
23:06:41,107992,724,806,573,636,912,-5.13,12.22,-49.95,0.07,0.4,1.51,-0.18,0.38,-0.24
23:06:41,108018,717,854,570,636,910,-8.52,13.25,-49.73,0.21,1.13,0.71,-0.18,0.38,-0.24
23:06:41,108045,699,889,557,637,912,1.64,8.42,-49.15,-0.09,0.97,1.07,-0.18,0.38,-0.24
23:06:41,108073,678,897,551,637,914,4.91,1.72,-52.47,-0.04,1.61,0.91,-0.18,0.38,-0.24
23:06:41,108100,663,886,553,637,914,1.71,-0.72,-51.17,0.08,1.27,1.32,-0.18,0.38,-0.24
23:06:41,108127,714,872,559,635,915,6.36,1.71,-53.96,-0.22,-0.02,1.09,-0.18,0.38,-0.24
23:06:41,108153,727,852,561,635,914,5.49,8.65,-56.12,-0.16,0.37,0.82,-0.18,0.38,-0.24
23:06:41,108180,732,862,550,638,914,-4.5,8.86,-49.9,-0.26,-0.3,1.65,-0.18,0.38,-0.24
23:06:41,108206,735,880,512,650,914,-2.66,4.14,-50.63,-0.54,0.76,1.38,-0.18,0.38,-0.24
23:06:41,108235,732,867,483,645,914,8.3,3.39,-49.07,0.08,-0.16,0.8,-0.18,0.38,-0.24
23:06:41,108262,717,808,475,645,912,5.86,-1.51,-48.13,0.06,0.94,0.85,-0.18,0.38,-0.24
23:06:41,108288,719,819,474,644,912,5.04,-4.19,-45.44,0.17,0.85,1.12,-0.18,0.38,-0.24
23:06:41,108315,722,824,475,644,912,7.53,-6.18,-43.3,-0.1,1.38,1.23,-0.18,0.38,-0.24
23:06:41,108342,729,831,483,640,912,6.01,-7.67,-45.09,0.04,-0.21,1.29,-0.18,0.38,-0.24
23:06:42,108370,732,831,498,638,910,14.52,-7.3,-46.28,-0.08,0.74,1.89,-0.18,0.38,-0.24
23:06:42,108397,733,829,514,636,912,12.98,-1.23,-51.9,0.07,-0.24,1.27,-0.18,0.38,-0.24
23:06:42,108423,733,818,514,636,913,10.74,2.71,-53.27,-0.14,-0.33,0.74,-0.18,0.38,-0.24
23:06:42,108450,727,826,509,636,914,6.33,6.55,-59.05,0.11,-0.21,1.36,-0.18,0.38,-0.24
23:06:42,108477,717,843,493,637,915,0.61,2.28,-55.44,-0.29,-0.17,0.67,-0.18,0.38,-0.24
23:06:42,108503,717,861,483,637,916,3.02,-6.22,-56.97,-0.55,1.12,0.76,-0.18,0.38,-0.24
23:06:42,108532,729,857,483,637,915,8.05,-6.56,-53.44,-0.43,1.34,0.99,-0.18,0.38,-0.24
23:06:42,108558,735,838,496,636,916,7.32,-5.75,-57.41,-0.4,1.73,0.99,-0.18,0.38,-0.24
23:06:42,108585,755,825,502,635,916,7.65,0,-59.55,0.22,0.7,0.87,-0.18,0.38,-0.24
23:06:42,108612,760,824,501,635,916,11.86,1.53,-60.92,0.17,0.53,1.74,-0.18,0.38,-0.24
23:06:42,108638,756,825,501,635,916,8.61,4.45,-59.69,0.46,0.86,1.49,-0.18,0.38,-0.24
23:06:42,108665,752,837,495,635,916,7.34,3.12,-60.31,0.57,1.68,0.42,-0.18,0.38,-0.24
23:06:42,108693,750,850,493,636,916,7.48,-1.73,-56.08,-0.84,2,0.81,-0.18,0.38,-0.24
23:06:42,108720,747,847,494,636,916,8.25,-3.46,-55.07,-0.09,1.25,0.99,-0.18,0.38,-0.24
23:06:42,108838,734,835,500,636,916,8.09,-6,-50.71,-0.18,-0.08,1.02,-0.18,0.38,-0.24
23:06:42,108865,734,835,515,636,917,10.88,-1.41,-54.42,-0.21,-0.05,0.86,-0.18,0.38,-0.24
23:06:42,108892,734,830,524,636,916,4.62,2.98,-57.12,0.24,0.09,0.88,-0.18,0.38,-0.24
23:06:42,108918,732,835,528,636,916,-2.35,3.69,-60.17,-0.27,1.15,1.21,-0.18,0.38,-0.24
23:06:42,108947,731,856,520,636,916,2,2.06,-57.56,0.32,0.07,1.48,-0.18,0.38,-0.24
23:06:42,108974,730,863,509,637,916,5.29,-2.31,-56.95,-0.16,1.61,0.83,-0.18,0.38,-0.24
23:06:42,109000,733,857,510,636,916,4.41,-3.69,-57.83,-0.54,0.71,0.9,-0.18,0.38,-0.24
23:06:42,109027,745,847,511,636,916,7.51,-0.82,-58.97,-0.04,0.75,0.83,-0.18,0.38,-0.24
23:06:42,109053,749,829,515,636,917,6.14,3.08,-61.28,-0.21,1.05,1.19,-0.18,0.38,-0.24
23:06:42,109080,747,832,515,636,916,-1.08,5.57,-61.17,-0.12,2,0.55,-0.18,0.38,-0.24
23:06:42,109109,745,851,511,636,916,-1.89,4.19,-60.43,0.13,-0.19,0.83,-0.18,0.38,-0.24
23:06:42,109135,741,865,494,636,916,4.09,0.11,-58,-0.66,1.56,0.99,-0.18,0.38,-0.24
23:06:42,109162,741,862,493,636,916,8.1,-4.16,-56.74,-0.32,1.44,0.39,-0.18,0.38,-0.24
23:06:42,109188,743,855,498,636,916,8.71,-1.56,-54.99,-0.27,1.83,0.91,-0.18,0.38,-0.24
23:06:42,109215,755,842,499,636,916,11.29,3.1,-56.45,0.49,0.76,0.6,-0.18,0.38,-0.24
23:06:42,109242,750,838,500,636,917,5.55,3.18,-57.05,0.19,0.26,1.14,-0.18,0.38,-0.24
23:06:42,109270,750,848,500,636,916,7.51,3.33,-59.1,0.04,0.99,0.44,-0.18,0.38,-0.24
23:06:42,109297,745,854,499,636,916,10.71,1.27,-55.87,-0.48,0.74,0.82,-0.18,0.38,-0.24
23:06:42,109323,741,854,498,636,916,10.01,0,-58.78,0.39,0.11,1.33,-0.18,0.38,-0.24
23:06:42,109350,741,831,498,636,917,2.66,1.18,-57.42,-0.26,0.51,0.51,-0.18,0.38,-0.24
23:06:43,109377,744,840,498,636,917,4.38,1.12,-57.63,-0.4,1.18,0.78,-0.18,0.38,-0.24
23:06:43,109403,740,834,498,636,917,2.89,-1.08,-57.36,-0.61,2,0.61,-0.18,0.38,-0.24
23:06:43,109432,729,839,498,636,915,4.16,-1.11,-57.65,0.09,1.31,0.74,-0.18,0.38,-0.24
23:06:43,109458,725,847,502,636,916,1.79,-2.34,-55.86,-0.12,1.53,0.68,-0.18,0.38,-0.24
23:06:43,109485,725,850,502,636,917,4.35,-6.67,-58.48,-0.06,1.32,1.12,-0.18,0.38,-0.24
23:06:43,109512,726,843,508,635,917,4.16,-5.33,-60.18,-0.82,1.09,0.52,-0.18,0.38,-0.24
23:06:43,109538,725,844,513,635,916,-0.6,-5.08,-59.61,-0.29,1.64,0.99,-0.18,0.38,-0.24
23:06:43,109567,724,855,512,636,917,2.27,-2.34,-59.71,0.12,-0.49,1.42,-0.18,0.38,-0.24
23:06:43,109593,723,857,512,636,916,8.57,-3.84,-61.78,-0.15,-0.16,1.18,-0.18,0.38,-0.24
23:06:43,109620,724,849,513,635,916,2.29,-2.16,-62.8,0.16,-0.4,1.47,-0.18,0.38,-0.24
23:06:43,109647,730,849,513,635,917,3.28,-0.37,-61.79,-0.13,0.09,1.37,-0.18,0.38,-0.24
23:06:43,109673,737,840,511,635,916,2.45,1.57,-62.84,-0.16,-0.5,1.5,-0.18,0.38,-0.24
23:06:43,109700,736,842,508,635,917,-3.27,2.25,-61.01,0.4,-0.42,1.49,-0.18,0.38,-0.24
23:06:43,109728,741,854,496,635,916,3.03,1.72,-59.28,0.48,0.02,1.44,-0.18,0.38,-0.24
23:06:43,109755,745,859,496,635,916,12.18,-1.19,-53.51,0.34,0.47,1.7,-0.18,0.38,-0.24
23:06:43,109782,745,852,496,635,916,8.07,2.14,-54.98,0.62,-0.48,1.27,-0.18,0.38,-0.24
23:06:43,109808,745,838,504,635,916,5.07,2.21,-56.33,0.22,-0.76,1.51,-0.18,0.38,-0.24
23:06:43,109835,741,838,504,635,914,6.89,4,-58.84,0.72,-0.8,1.65,-0.18,0.38,-0.24
23:06:43,109861,732,840,503,635,917,7.71,3.81,-55.92,0.24,-0.73,1.47,-0.18,0.38,-0.24
23:06:43,109890,728,852,502,636,916,5.7,2.03,-56.04,0.23,2,0.72,-0.18,0.38,-0.24
23:06:43,109917,730,863,502,636,916,11.14,-1.74,-53.09,0.71,0.96,0.92,-0.18,0.38,-0.24
23:06:43,109943,735,856,507,636,917,12.31,-1.39,-56.85,0.02,0.35,1.4,-0.18,0.38,-0.24
23:06:43,109970,738,837,520,636,917,8.57,2.76,-56.86,0.71,-0.29,1.42,-0.18,0.38,-0.24
23:06:43,109996,737,838,520,635,916,2.42,3.09,-60.13,0.28,0.02,1.7,-0.18,0.38,-0.24
23:06:43,110023,735,845,505,636,917,7,1.1,-57.01,0.42,-0.03,1.85,-0.18,0.38,-0.24
23:06:43,110052,733,848,502,636,917,4.3,-2.2,-59.24,-0.37,2,0.59,-0.18,0.38,-0.24
23:06:43,110078,736,847,502,636,917,5.91,-2.31,-57.13,-0.35,1.98,0.53,-0.18,0.38,-0.24
23:06:43,110105,745,841,502,635,916,6.01,-0.5,-60.15,-0.3,1.65,0.36,-0.18,0.38,-0.24
23:06:43,110132,758,835,503,636,916,0.66,1.28,-59.5,-0.57,2,0.73,-0.18,0.38,-0.24
23:06:43,110158,755,840,502,635,916,-2.3,1.11,-59.7,-0.15,1.24,1.23,-0.18,0.38,-0.24
23:06:43,110185,752,850,486,636,916,4.3,-2.15,-55.54,0.45,-0.91,1.59,-0.18,0.38,-0.24
23:06:43,110213,750,847,485,635,916,15.02,-3.69,-53.8,-0.38,1.99,0.87,-0.18,0.38,-0.24
23:06:43,110240,752,837,486,636,916,11.05,-3.09,-56.78,-0.12,1.9,1.23,-0.18,0.38,-0.24
23:06:43,110267,753,824,488,636,916,7,1.7,-58.59,-0.84,1.78,0.3,-0.18,0.38,-0.24
23:06:43,110293,749,829,488,636,916,2.97,0.88,-59.17,-0.2,1.9,0.6,-0.18,0.38,-0.24
23:06:43,110320,748,841,488,635,915,1,0.95,-56.98,-0.45,1.18,0.74,-0.18,0.38,-0.24
23:06:43,110346,742,851,486,635,916,8.06,-1.6,-55.5,-0.51,0.58,1.39,-0.18,0.38,-0.24
23:06:44,110375,740,849,488,636,916,12.39,-0.44,-55.31,-0.81,-0.5,0.99,-0.18,0.38,-0.24
23:06:44,110402,745,844,497,636,916,7.55,-0.44,-56.74,-0.33,0.54,1.1,-0.18,0.38,-0.24
23:06:44,110428,747,844,497,636,917,10.01,0.6,-60.88,-0.04,0.59,0.43,-0.18,0.38,-0.24
23:06:44,110455,745,847,497,635,917,5.78,-0.67,-59.53,-0.29,1.63,0.85,-0.18,0.38,-0.24
23:06:44,110481,741,857,497,636,916,4.05,-0.07,-59.89,-0.17,2,0.02,-0.18,0.38,-0.24
23:06:44,110510,745,862,497,636,916,10.57,-2.75,-58.78,0.2,-0.55,1.99,-0.18,0.38,-0.24
23:06:44,110537,745,846,497,635,917,14.84,-0.16,-61.32,0.28,0.24,0.43,-0.18,0.38,-0.24
23:06:44,110563,748,833,497,635,916,-0.35,2.8,-62.26,0.26,2,0.68,-0.18,0.38,-0.24
23:06:44,110590,749,838,497,636,917,-3.32,3.24,-62.79,-0.21,0.36,0.96,-0.18,0.38,-0.24
23:06:44,110617,751,846,490,635,916,7.55,1.51,-58.63,0.58,0.36,2,-0.18,0.38,-0.24
23:06:44,110643,749,843,488,635,916,12.22,0.85,-56.57,0.26,0.46,0.63,-0.18,0.38,-0.24
23:06:44,110672,746,846,488,636,917,4.14,-2.88,-57.38,0.19,1.67,0.65,-0.18,0.38,-0.24
23:06:44,110698,750,836,488,636,917,4.48,-2.6,-53.75,-0.39,0.61,0.42,-0.18,0.38,-0.24
23:06:44,110725,752,831,488,635,915,2.71,-0.67,-56.63,0.1,0.7,1.86,-0.18,0.38,-0.24
23:06:44,110752,757,834,488,635,914,9.32,-0.13,-52.92,0.17,-0.28,1.21,-0.18,0.38,-0.24
23:06:44,110778,757,844,488,635,914,15.34,-0.85,-52.83,0.23,0.8,2,-0.18,0.38,-0.24
23:06:44,110805,754,842,492,636,915,13.53,1.17,-52.04,-0.45,0.67,1.6,-0.18,0.38,-0.24
23:06:44,110833,754,830,492,635,915,8.78,-1.17,-56.32,-0.82,2,1.32,-0.18,0.38,-0.24
23:06:44,110860,749,820,492,636,916,8.61,-1.63,-56.21,-0.28,0.15,1.55,-0.18,0.38,-0.24
23:06:44,110887,744,824,492,638,915,1.06,-0.6,-55.13,-0.05,0,1.32,-0.18,0.38,-0.24
23:06:44,110913,747,835,490,637,915,10.38,-2.56,-53.52,-0.05,0.11,1.25,-0.18,0.38,-0.24
23:06:44,110940,750,834,491,637,913,12.27,-3.82,-53.7,-0.21,0.65,0.26,-0.18,0.38,-0.24
23:06:44,110966,750,829,505,636,915,0.6,-0.38,-60,-0.12,1.33,-0.07,-0.18,0.38,-0.24
23:06:44,110995,750,833,505,635,915,8.58,2.87,-64.54,-0.25,1.1,0.54,-0.18,0.38,-0.24
23:06:44,111022,746,840,504,636,915,2.08,2.65,-65.92,-0.34,1.06,1.87,-0.18,0.38,-0.24
23:06:44,111048,743,852,500,635,916,7.38,0.75,-67.17,0.58,-0.64,1.79,-0.18,0.38,-0.24
23:06:44,111075,743,861,500,635,916,5.99,-0.49,-65.59,-0.05,1.97,0.37,-0.18,0.38,-0.24
23:06:44,111102,746,859,500,635,916,4.48,-1.88,-67.03,0.32,1.45,0.26,-0.18,0.38,-0.24
23:06:44,111128,755,842,500,635,916,-0.45,0.67,-63.53,0.76,-0.15,1.44,-0.18,0.38,-0.24
23:06:44,111157,758,843,499,635,917,-0.35,-3.12,-64.9,-0.63,2,0.04,-0.18,0.38,-0.24
23:06:44,111183,760,848,497,635,916,4.09,-3.12,-62.78,-0.23,0.18,1.2,-0.18,0.38,-0.24
23:06:44,111210,762,851,497,635,916,9.38,-0.65,-59.63,-0.05,0.03,2,-0.18,0.38,-0.24
23:06:44,111237,761,853,499,635,917,8.55,0.28,-61.96,-0.45,1.66,0.19,-0.18,0.38,-0.24
23:06:44,111263,759,848,501,635,917,2.25,4.63,-66.02,-0.15,2,0.46,-0.18,0.38,-0.24
23:06:44,111290,756,849,502,635,917,3.14,5.74,-66.76,0.8,-0.04,1.7,-0.18,0.38,-0.24
23:06:44,111318,751,849,492,635,917,5.67,4.95,-63.02,-0.32,1.48,0.45,-0.18,0.38,-0.24
23:06:44,111345,741,864,482,634,917,5.44,0.23,-59.12,-0.34,0.82,1.88,-0.18,0.38,-0.24
23:06:45,111372,745,863,482,635,917,8.4,-2.62,-56.46,-0.68,-0.23,0.78,-0.18,0.38,-0.24
23:06:45,111398,751,841,482,635,916,6.07,-7.12,-57.51,-0.11,-0.17,1.53,-0.18,0.38,-0.24
23:06:45,111425,751,824,483,635,917,4.16,-5.43,-56.32,0.14,0.43,1.89,-0.18,0.38,-0.24
23:06:45,111453,756,834,488,635,917,-0.23,-6.04,-56.85,-0.45,2,0.22,-0.18,0.38,-0.24
23:06:45,111480,759,835,492,635,917,8.3,-3.65,-59.4,0.13,-0.62,1.87,-0.18,0.38,-0.24
23:06:45,111507,759,835,511,635,917,15.99,-0.81,-60.79,-0.33,0,0.83,-0.18,0.38,-0.24
23:06:45,111533,754,835,517,635,917,6.57,3.41,-66.88,-0.32,0.32,1.26,-0.18,0.38,-0.24
23:06:45,111560,748,839,523,635,917,7.79,5.52,-65.9,0.26,0.07,0.75,-0.18,0.38,-0.24
23:06:45,111587,746,850,521,635,916,-0.92,9.77,-68.42,-0.08,1.97,0.19,-0.18,0.38,-0.24
23:06:45,111615,743,870,515,635,917,4.18,7.59,-63.47,-0.21,0.79,1.22,-0.18,0.38,-0.24
23:06:45,111642,745,879,504,635,917,9.86,2.09,-58.01,-0.59,1.82,0.06,-0.18,0.38,-0.24
23:06:45,111668,754,877,503,635,917,3.81,-1.88,-57.43,-0.58,2,0.5,-0.18,0.38,-0.24
23:06:45,111695,769,855,503,635,917,-1.85,-1.87,-56.92,-0.73,2,0.41,-0.18,0.38,-0.24
23:06:45,111722,771,855,503,635,917,0.72,-1.99,-57.13,-0.52,0.79,0.94,-0.18,0.38,-0.24
23:06:45,111748,771,852,503,635,917,7.65,-3.05,-57.03,-0.43,-0.03,1.68,-0.18,0.38,-0.24
23:06:45,111777,762,849,503,635,917,1.87,0.46,-57.7,-0.35,2,0,-0.18,0.38,-0.24
23:06:45,111803,756,850,503,636,917,8.07,-0.84,-61.87,0.5,-0.58,0.99,-0.18,0.38,-0.24
23:06:45,111830,752,836,506,634,917,12.85,-0.44,-62.62,-0.21,1.31,0.72,-0.18,0.38,-0.24
23:06:45,111857,748,841,511,635,917,-1.71,2.5,-64.44,-0.13,1.3,1.99,-0.18,0.38,-0.24
23:06:45,111883,752,855,511,635,917,6.41,-3.16,-63.04,0.1,-0.06,1.28,-0.18,0.38,-0.24
23:06:45,111910,753,864,509,635,917,10.79,-2.34,-59.98,-0.52,1.43,0.85,-0.18,0.38,-0.24
23:06:45,111939,755,855,509,635,917,5.37,-0.14,-62.93,0.27,-0.18,1.63,-0.18,0.38,-0.24
23:06:45,111965,758,840,508,635,917,9.05,0.16,-64.95,0.23,-0.2,1.58,-0.18,0.38,-0.24
23:06:45,111992,754,841,503,635,917,0.04,1.94,-64.93,-1.1,2,-0.27,-0.18,0.38,-0.24
23:06:45,112018,754,850,494,635,917,0.46,0.1,-63.46,0.19,-0.21,2,-0.18,0.38,-0.24
23:06:45,112045,759,863,493,635,917,8.93,-2.65,-60.65,0.53,1.37,0.31,-0.18,0.38,-0.24
23:06:45,112072,767,866,493,635,917,8.36,-4.99,-60.75,-0.3,2,0.39,-0.18,0.38,-0.24
23:06:45,112100,769,851,498,635,917,16.75,-3.17,-59.3,-0.11,-0.01,0.98,-0.18,0.38,-0.24
23:06:45,112127,766,837,498,635,917,8.93,-1.8,-59.67,-0.42,1.75,0.29,-0.18,0.38,-0.24
23:06:45,112153,760,835,497,635,917,-2.1,-0.41,-60.45,-1.03,0.34,1.39,-0.18,0.38,-0.24
23:06:45,112180,759,842,495,635,917,7.76,-1.78,-60.2,0.24,0.81,1.38,-0.18,0.38,-0.24
23:06:45,112207,759,851,495,635,917,12.47,1.05,-60.31,-0.38,0.46,1.18,-0.18,0.38,-0.24
23:06:45,112235,758,852,499,635,918,8.96,0.61,-64.59,-0.24,0.96,1.63,-0.18,0.38,-0.24
23:06:45,112262,756,851,499,635,918,4.49,2.89,-68.56,0.2,0.51,0.64,-0.18,0.38,-0.24
23:06:45,112288,753,854,496,635,918,-0.73,2.27,-67.57,-1.16,2,-0.03,-0.18,0.38,-0.24
23:06:45,112315,755,861,492,635,917,5.48,0.04,-65.27,-0.19,-0.56,2,-0.18,0.38,-0.24
23:06:45,112342,758,867,492,635,917,9.95,-2.69,-62.64,-0.56,1.48,0.57,-0.18,0.38,-0.24
23:06:46,112368,761,865,493,635,917,2.25,-2.3,-64.9,-0.64,2,0.35,-0.18,0.38,-0.24
23:06:46,112397,764,851,493,635,917,7.61,-0.82,-63.93,0.17,1.29,1.61,-0.18,0.38,-0.24
23:06:46,112424,759,850,493,634,917,2.24,-2.5,-68.25,-0.45,2,0.76,-0.18,0.38,-0.24
23:06:46,112450,733,852,488,634,917,4.73,-3.93,-63.64,0.42,-0.42,1.91,-0.18,0.38,-0.24
23:06:46,112477,753,857,486,634,917,13.59,-3.35,-61.01,-0.22,0.46,0.03,-0.18,0.38,-0.24
23:06:46,112503,772,854,492,635,917,8.58,3.72,-64.99,-0.11,2,0.12,-0.18,0.38,-0.24
23:06:46,112530,780,842,492,635,917,8.22,3,-68.77,0.26,0.13,1.99,-0.18,0.38,-0.24
23:06:46,112559,777,842,487,635,917,1.27,4.3,-67.33,-0.63,2,0.63,-0.18,0.38,-0.24
23:06:46,112585,777,851,486,635,917,-6.31,4.8,-64.07,-0.66,0.53,1.4,-0.18,0.38,-0.24
23:06:46,112612,777,844,470,635,917,7.16,4.02,-59.99,0.38,-0.03,1.42,-0.18,0.38,-0.24
23:06:46,112638,774,854,468,635,917,19.35,1.98,-58.49,-0.36,1.42,1.32,-0.18,0.38,-0.24
23:06:46,112665,772,853,473,635,917,10.02,0.67,-58.3,-0.73,1.99,-0.04,-0.18,0.38,-0.24
23:06:46,112692,770,851,480,635,918,-1.64,-0.04,-60.1,-0.5,0.42,0.57,-0.18,0.38,-0.24
23:06:46,112720,768,851,480,634,917,7.89,-1.89,-58.21,-0.28,1.49,0.16,-0.18,0.38,-0.24
23:06:46,112747,766,855,484,634,917,12.51,-2.19,-63.18,0.06,-0.38,1.3,-0.18,0.38,-0.24
23:06:46,112773,760,856,485,634,917,7.26,1.57,-66.72,-0.6,2,-0.33,-0.18,0.38,-0.24
23:06:46,112800,759,856,485,634,917,2.69,3.86,-72.49,-0.25,0.45,0.81,-0.18,0.38,-0.24
23:06:46,112827,752,860,485,635,917,-0.93,5.94,-65.75,1.24,0.03,1.66,-0.18,0.38,-0.24
23:06:46,112853,754,866,483,635,916,4.28,3.22,-59.08,0.68,0.75,1.27,-0.18,0.38,-0.24
